ID,AGEP,SCHL,OCCP,SEX,RAC1P,PINCP
32337,68.0,18.0,9050.0,2.0,1.0,92000.0
32338,45.0,22.0,2001.0,2.0,1.0,87000.0
32339,44.0,21.0,2310.0,1.0,1.0,67000.0
32340,17.0,14.0,4621.0,1.0,1.0,5200.0
32341,27.0,21.0,5740.0,2.0,1.0,15000.0
32342,29.0,22.0,1360.0,1.0,1.0,92000.0
32343,71.0,16.0,4220.0,1.0,1.0,48800.0
32344,25.0,16.0,9645.0,1.0,1.0,14100.0
32345,43.0,22.0,2310.0,2.0,1.0,72000.0
32346,44.0,21.0,2310.0,1.0,1.0,60500.0
32347,32.0,21.0,10.0,1.0,1.0,100000.0
32348,70.0,22.0,4251.0,1.0,1.0,47300.0
32349,34.0,18.0,4850.0,1.0,9.0,18000.0
32350,33.0,20.0,4055.0,1.0,1.0,14300.0
32351,50.0,18.0,3602.0,2.0,1.0,20000.0
32352,51.0,13.0,4020.0,1.0,1.0,40000.0
32353,60.0,21.0,110.0,1.0,1.0,105000.0
32354,61.0,23.0,3245.0,2.0,1.0,47000.0
32355,67.0,16.0,440.0,2.0,1.0,26600.0
32356,56.0,19.0,7140.0,1.0,1.0,115000.0
32357,49.0,20.0,230.0,2.0,1.0,52000.0
32358,57.0,21.0,7140.0,2.0,1.0,86000.0
32359,63.0,20.0,7140.0,1.0,1.0,100500.0
32360,48.0,18.0,3160.0,2.0,1.0,51000.0
32361,55.0,21.0,5740.0,2.0,1.0,44200.0
32362,48.0,22.0,350.0,2.0,1.0,210000.0
32363,61.0,19.0,1410.0,1.0,1.0,54000.0
32364,35.0,16.0,7140.0,1.0,9.0,75000.0
32365,56.0,23.0,5740.0,2.0,9.0,40700.0
32366,18.0,14.0,4140.0,1.0,9.0,1200.0
32367,69.0,16.0,4110.0,2.0,1.0,31500.0
32368,63.0,20.0,440.0,2.0,9.0,92800.0
32369,33.0,22.0,2004.0,2.0,9.0,42110.0
32370,54.0,21.0,2435.0,2.0,1.0,34400.0
32371,29.0,20.0,4522.0,2.0,1.0,9000.0
32372,41.0,20.0,5840.0,2.0,1.0,42000.0
32373,41.0,20.0,6410.0,1.0,1.0,30000.0
32374,59.0,20.0,8225.0,1.0,1.0,29100.0
32375,42.0,21.0,440.0,2.0,1.0,144000.0
32376,44.0,16.0,9130.0,1.0,1.0,85000.0
32377,43.0,20.0,6355.0,1.0,1.0,150000.0
32378,41.0,20.0,350.0,2.0,1.0,92000.0
32379,57.0,21.0,2100.0,1.0,1.0,64500.0
32380,51.0,21.0,110.0,2.0,1.0,154400.0
32381,69.0,15.0,20.0,1.0,1.0,35000.0
32382,62.0,21.0,52.0,2.0,1.0,262300.0
32383,27.0,16.0,2012.0,1.0,1.0,57000.0
32384,43.0,15.0,5550.0,2.0,1.0,27800.0
32385,32.0,21.0,710.0,2.0,1.0,315000.0
32386,35.0,23.0,850.0,1.0,9.0,187000.0
32387,37.0,19.0,4760.0,1.0,1.0,7300.0
32388,29.0,22.0,5165.0,2.0,6.0,10600.0
32389,26.0,20.0,3255.0,2.0,1.0,35000.0
32390,27.0,21.0,9620.0,1.0,1.0,44700.0
32391,35.0,20.0,9620.0,1.0,1.0,40000.0
32392,31.0,21.0,8990.0,2.0,1.0,40000.0
32393,64.0,21.0,2014.0,2.0,1.0,44600.0
32394,50.0,21.0,340.0,2.0,1.0,49200.0
32395,49.0,20.0,7140.0,1.0,1.0,55000.0
32396,46.0,20.0,1860.0,1.0,3.0,40000.0
32397,25.0,19.0,5120.0,2.0,2.0,30000.0
32398,43.0,22.0,710.0,1.0,1.0,83700.0
32399,24.0,18.0,5310.0,1.0,1.0,30000.0
32400,21.0,14.0,5240.0,2.0,1.0,900.0
32401,61.0,16.0,4760.0,2.0,1.0,20000.0
32402,23.0,21.0,4600.0,1.0,8.0,2800.0
32403,50.0,18.0,110.0,1.0,1.0,100000.0
32404,55.0,21.0,5860.0,2.0,1.0,19610.0
32405,58.0,19.0,5220.0,1.0,1.0,62100.0
32406,25.0,16.0,4220.0,1.0,1.0,17580.0
32407,67.0,23.0,4230.0,2.0,6.0,18000.0
32408,34.0,22.0,440.0,2.0,6.0,9600.0
32409,28.0,19.0,8140.0,1.0,9.0,20000.0
32410,65.0,17.0,6730.0,1.0,1.0,79000.0
32411,24.0,17.0,4252.0,1.0,9.0,14000.0
32412,37.0,21.0,9825.0,2.0,8.0,61400.0
32413,47.0,20.0,8250.0,2.0,1.0,33000.0
32414,34.0,16.0,4920.0,2.0,1.0,98100.0
32415,74.0,24.0,3010.0,1.0,1.0,97800.0
32416,32.0,21.0,2320.0,2.0,1.0,48000.0
32417,64.0,22.0,136.0,1.0,1.0,184000.0
32418,54.0,19.0,4510.0,2.0,1.0,61500.0
32419,66.0,16.0,8810.0,1.0,1.0,9100.0
32420,43.0,19.0,350.0,2.0,1.0,90000.0
32421,46.0,20.0,3050.0,1.0,9.0,150000.0
32422,57.0,16.0,4760.0,2.0,9.0,24000.0
32423,45.0,18.0,7000.0,1.0,1.0,54000.0
32424,41.0,17.0,8255.0,2.0,1.0,31500.0
32425,46.0,19.0,5110.0,2.0,1.0,40000.0
32426,46.0,19.0,1050.0,1.0,1.0,6000.0
32427,24.0,16.0,4760.0,1.0,1.0,10000.0
32428,24.0,21.0,540.0,2.0,2.0,50000.0
32429,18.0,18.0,5120.0,1.0,2.0,30000.0
32430,60.0,16.0,440.0,1.0,1.0,377000.0
32431,28.0,16.0,4760.0,1.0,1.0,24000.0
32432,36.0,16.0,3602.0,2.0,1.0,38600.0
32433,52.0,21.0,110.0,1.0,6.0,177000.0
32434,23.0,21.0,1108.0,1.0,6.0,12000.0
32435,60.0,23.0,2100.0,2.0,1.0,131400.0
32436,51.0,20.0,5120.0,2.0,6.0,40000.0
32437,55.0,20.0,2722.0,1.0,1.0,28800.0
32438,19.0,15.0,4055.0,2.0,3.0,2600.0
32439,18.0,16.0,2545.0,2.0,9.0,2000.0
32440,74.0,18.0,4220.0,1.0,1.0,76800.0
32441,29.0,22.0,4220.0,1.0,1.0,40000.0
32442,27.0,16.0,4220.0,1.0,1.0,30000.0
32443,22.0,16.0,4220.0,1.0,1.0,40000.0
32444,32.0,16.0,4220.0,2.0,1.0,30000.0
32445,22.0,16.0,4810.0,2.0,1.0,50000.0
32446,32.0,16.0,9130.0,1.0,1.0,40000.0
32447,30.0,18.0,7750.0,2.0,1.0,74000.0
32448,45.0,13.0,9645.0,1.0,1.0,52200.0
32449,51.0,20.0,2722.0,2.0,1.0,2000.0
32450,53.0,22.0,5000.0,1.0,1.0,86000.0
32451,49.0,19.0,335.0,1.0,7.0,100000.0
32452,50.0,16.0,5860.0,2.0,6.0,30000.0
32453,28.0,16.0,3930.0,1.0,7.0,35000.0
32454,32.0,21.0,9645.0,2.0,6.0,13800.0
32455,36.0,16.0,7340.0,1.0,6.0,35000.0
32456,48.0,16.0,7220.0,1.0,1.0,39840.0
32457,48.0,16.0,4230.0,2.0,1.0,11000.0
32458,55.0,22.0,1821.0,1.0,1.0,76000.0
32459,60.0,16.0,9620.0,2.0,1.0,30000.0
32460,51.0,21.0,1108.0,1.0,1.0,67000.0
32461,47.0,19.0,800.0,2.0,1.0,55000.0
32462,26.0,21.0,440.0,1.0,1.0,80000.0
32463,24.0,16.0,4010.0,2.0,1.0,20000.0
32464,23.0,21.0,1105.0,1.0,1.0,22500.0
32465,50.0,21.0,440.0,2.0,1.0,86000.0
32466,49.0,18.0,705.0,1.0,1.0,105020.0
32467,24.0,21.0,1010.0,1.0,1.0,70000.0
32468,86.0,15.0,4920.0,1.0,1.0,115800.0
32469,71.0,22.0,1010.0,1.0,1.0,140000.0
32470,54.0,16.0,7750.0,2.0,1.0,40000.0
32471,60.0,21.0,3255.0,1.0,1.0,88000.0
32472,31.0,19.0,5600.0,2.0,1.0,84000.0
32473,29.0,19.0,3645.0,2.0,1.0,38100.0
32474,64.0,22.0,230.0,1.0,1.0,178400.0
32475,28.0,19.0,9130.0,1.0,9.0,12000.0
32476,30.0,20.0,8030.0,1.0,9.0,54000.0
32477,49.0,21.0,800.0,2.0,1.0,85000.0
32478,52.0,21.0,1530.0,1.0,1.0,75000.0
32479,36.0,16.0,7810.0,1.0,1.0,50000.0
32480,27.0,18.0,9645.0,1.0,1.0,15600.0
32481,24.0,18.0,5310.0,1.0,1.0,30000.0
32482,56.0,19.0,4622.0,2.0,1.0,28000.0
32483,56.0,19.0,850.0,1.0,1.0,98000.0
32484,28.0,14.0,4720.0,2.0,1.0,2500.0
32485,56.0,18.0,8225.0,1.0,1.0,47300.0
32486,34.0,21.0,2310.0,1.0,1.0,52000.0
32487,31.0,22.0,7700.0,2.0,6.0,30000.0
32488,35.0,21.0,705.0,2.0,6.0,79300.0
32489,65.0,18.0,3802.0,1.0,1.0,40000.0
32490,66.0,22.0,4810.0,1.0,1.0,195000.0
32491,67.0,21.0,2310.0,2.0,6.0,12500.0
32492,46.0,16.0,4700.0,2.0,1.0,42000.0
32493,46.0,20.0,220.0,1.0,8.0,65000.0
32494,20.0,19.0,4720.0,1.0,1.0,15000.0
32495,18.0,18.0,2722.0,2.0,1.0,6000.0
32496,55.0,16.0,5710.0,2.0,1.0,22200.0
32497,18.0,15.0,4760.0,1.0,1.0,16800.0
32498,34.0,21.0,2330.0,2.0,1.0,42000.0
32499,38.0,17.0,220.0,1.0,1.0,44900.0
32500,54.0,16.0,440.0,1.0,1.0,52400.0
32501,45.0,19.0,5160.0,2.0,1.0,24000.0
32502,27.0,1.0,6050.0,1.0,1.0,21600.0
32503,49.0,1.0,7000.0,1.0,1.0,54000.0
32504,48.0,9.0,6050.0,1.0,1.0,20000.0
32505,43.0,9.0,6050.0,1.0,1.0,20000.0
32506,42.0,11.0,6050.0,1.0,1.0,20000.0
32507,38.0,21.0,6050.0,1.0,1.0,52000.0
32508,35.0,21.0,6050.0,1.0,1.0,52000.0
32509,32.0,16.0,6400.0,1.0,1.0,36000.0
32510,30.0,1.0,8320.0,1.0,1.0,22000.0
32511,29.0,18.0,6400.0,1.0,1.0,36000.0
32512,27.0,20.0,7220.0,1.0,1.0,61000.0
32513,27.0,20.0,6400.0,1.0,1.0,36000.0
32514,26.0,21.0,6400.0,1.0,1.0,36000.0
32515,25.0,22.0,7220.0,1.0,1.0,61000.0
32516,25.0,18.0,6050.0,1.0,1.0,21600.0
32517,24.0,9.0,6050.0,1.0,1.0,20000.0
32518,24.0,18.0,7905.0,1.0,1.0,38000.0
32519,23.0,19.0,6050.0,1.0,1.0,20000.0
32520,22.0,16.0,6050.0,1.0,1.0,20000.0
32521,64.0,22.0,4700.0,1.0,1.0,32000.0
32522,30.0,21.0,4760.0,1.0,1.0,15000.0
32523,31.0,21.0,5940.0,2.0,1.0,38000.0
32524,31.0,19.0,4720.0,1.0,1.0,18000.0
32525,31.0,19.0,4700.0,1.0,1.0,28000.0
32526,48.0,19.0,4010.0,1.0,1.0,50000.0
32527,40.0,21.0,120.0,2.0,1.0,85000.0
32528,43.0,21.0,5000.0,2.0,1.0,80000.0
32529,45.0,19.0,735.0,1.0,1.0,3000.0
32530,32.0,21.0,3245.0,2.0,1.0,26000.0
32531,33.0,22.0,230.0,1.0,9.0,130000.0
32532,37.0,22.0,1021.0,1.0,1.0,238800.0
32533,43.0,20.0,2905.0,1.0,1.0,335000.0
32534,38.0,20.0,520.0,2.0,1.0,108000.0
32535,47.0,22.0,440.0,2.0,1.0,72000.0
32536,45.0,16.0,5521.0,2.0,1.0,42000.0
32537,50.0,16.0,6355.0,1.0,1.0,95000.0
32538,57.0,22.0,4700.0,1.0,1.0,10000.0
32539,48.0,21.0,4965.0,2.0,1.0,140000.0
32540,41.0,22.0,705.0,1.0,1.0,13000.0
32541,43.0,22.0,135.0,2.0,1.0,150000.0
32542,28.0,20.0,7200.0,1.0,9.0,106000.0
32543,20.0,18.0,9365.0,1.0,9.0,28000.0
32544,53.0,19.0,1108.0,1.0,1.0,538400.0
32545,49.0,16.0,5510.0,2.0,1.0,1400.0
32546,20.0,16.0,5510.0,2.0,1.0,1500.0
32547,68.0,23.0,2100.0,1.0,1.0,96000.0
32548,72.0,18.0,5740.0,2.0,1.0,31400.0
32549,29.0,21.0,7260.0,1.0,1.0,5000.0
32550,51.0,18.0,137.0,2.0,1.0,16800.0
32551,57.0,22.0,5220.0,2.0,1.0,56000.0
32552,55.0,23.0,4000.0,1.0,6.0,45000.0
32553,57.0,21.0,3310.0,2.0,1.0,42020.0
32554,25.0,19.0,4230.0,2.0,6.0,700.0
32555,79.0,19.0,9121.0,1.0,1.0,38000.0
32556,61.0,21.0,440.0,2.0,1.0,109000.0
32557,68.0,19.0,9130.0,1.0,1.0,59100.0
32558,60.0,16.0,3602.0,2.0,6.0,34000.0
32559,63.0,23.0,2205.0,1.0,1.0,80000.0
32560,45.0,19.0,140.0,1.0,1.0,160060.0
32561,19.0,19.0,2205.0,1.0,6.0,5700.0
32562,32.0,20.0,1006.0,1.0,1.0,138400.0
32563,49.0,18.0,5600.0,2.0,9.0,59000.0
32564,21.0,16.0,3640.0,2.0,6.0,20000.0
32565,19.0,16.0,9620.0,1.0,7.0,15000.0
32566,25.0,19.0,4600.0,2.0,1.0,22900.0
32567,25.0,19.0,2545.0,1.0,3.0,29200.0
32568,39.0,19.0,9830.0,1.0,1.0,75000.0
32569,54.0,16.0,6260.0,1.0,6.0,39000.0
32570,52.0,20.0,3255.0,2.0,6.0,60000.0
32571,26.0,21.0,2205.0,1.0,6.0,6000.0
32572,36.0,21.0,3255.0,2.0,1.0,82000.0
32573,35.0,19.0,7200.0,1.0,1.0,40000.0
32574,20.0,16.0,6355.0,1.0,1.0,73400.0
32575,58.0,19.0,10.0,2.0,1.0,60000.0
32576,50.0,20.0,20.0,1.0,1.0,85000.0
32577,51.0,21.0,4700.0,2.0,1.0,121700.0
32578,17.0,14.0,5120.0,1.0,1.0,750.0
32579,61.0,21.0,2040.0,1.0,1.0,82000.0
32580,59.0,22.0,2310.0,2.0,1.0,76000.0
32581,47.0,17.0,4530.0,1.0,1.0,12200.0
32582,35.0,6.0,6040.0,2.0,8.0,27000.0
32583,43.0,6.0,9600.0,1.0,8.0,30000.0
32584,20.0,16.0,4350.0,1.0,1.0,14000.0
32585,22.0,19.0,4020.0,1.0,1.0,13000.0
32586,71.0,18.0,6355.0,1.0,1.0,60000.0
32587,38.0,22.0,1021.0,1.0,6.0,182000.0
32588,36.0,22.0,1021.0,2.0,6.0,153000.0
32589,70.0,16.0,6050.0,1.0,1.0,43000.0
32590,39.0,24.0,2205.0,1.0,1.0,48000.0
32591,26.0,21.0,2850.0,2.0,1.0,26000.0
32592,35.0,21.0,1305.0,1.0,1.0,71200.0
32593,34.0,22.0,3230.0,2.0,1.0,70000.0
32594,36.0,17.0,3602.0,2.0,1.0,73000.0
32595,22.0,17.0,9620.0,1.0,1.0,75000.0
32596,25.0,16.0,9130.0,1.0,1.0,6400.0
32597,23.0,17.0,3601.0,2.0,1.0,26000.0
32598,58.0,19.0,6200.0,1.0,1.0,58000.0
32599,53.0,19.0,3500.0,2.0,1.0,29800.0
32600,68.0,16.0,8350.0,1.0,1.0,97000.0
32601,55.0,21.0,10.0,1.0,1.0,84000.0
32602,35.0,21.0,2920.0,2.0,1.0,9300.0
32603,35.0,21.0,2600.0,1.0,1.0,121700.0
32604,43.0,21.0,2310.0,1.0,1.0,60000.0
32605,44.0,21.0,340.0,2.0,1.0,8500.0
32606,22.0,18.0,520.0,1.0,1.0,42000.0
32607,21.0,20.0,3645.0,2.0,1.0,75000.0
32608,35.0,20.0,2004.0,2.0,9.0,1000.0
32609,40.0,22.0,5320.0,1.0,1.0,65000.0
32610,68.0,16.0,5400.0,2.0,1.0,54500.0
32611,73.0,18.0,3602.0,2.0,1.0,13400.0
32612,48.0,16.0,4220.0,1.0,1.0,8700.0
32613,37.0,20.0,710.0,2.0,1.0,6000.0
32614,29.0,22.0,1021.0,1.0,6.0,100000.0
32615,29.0,20.0,4720.0,1.0,1.0,20600.0
32616,43.0,21.0,9050.0,2.0,1.0,65460.0
32617,42.0,21.0,1021.0,1.0,1.0,252000.0
32618,54.0,19.0,4840.0,1.0,1.0,141400.0
32619,55.0,19.0,3602.0,2.0,1.0,18000.0
32620,22.0,15.0,2545.0,2.0,1.0,12600.0
32621,28.0,20.0,710.0,2.0,1.0,33000.0
32622,27.0,17.0,8225.0,1.0,1.0,29000.0
32623,61.0,19.0,3700.0,2.0,1.0,82800.0
32624,35.0,6.0,6050.0,1.0,8.0,20000.0
32625,35.0,14.0,6050.0,2.0,8.0,17000.0
32626,62.0,1.0,3930.0,1.0,1.0,27300.0
32627,31.0,20.0,9645.0,1.0,1.0,25000.0
32628,23.0,19.0,2545.0,2.0,1.0,5000.0
32629,21.0,19.0,2350.0,2.0,1.0,2700.0
32630,46.0,20.0,4000.0,2.0,1.0,33600.0
32631,36.0,19.0,8140.0,1.0,1.0,101500.0
32632,57.0,21.0,2850.0,2.0,1.0,28000.0
32633,24.0,16.0,6260.0,1.0,1.0,40000.0
32634,20.0,16.0,6260.0,2.0,1.0,18500.0
32635,83.0,21.0,2040.0,1.0,1.0,41490.0
32636,37.0,21.0,5240.0,1.0,1.0,106000.0
32637,52.0,5.0,9620.0,1.0,8.0,55000.0
32638,19.0,14.0,6260.0,1.0,8.0,33400.0
32639,30.0,16.0,4720.0,2.0,1.0,16000.0
32640,52.0,21.0,5240.0,1.0,6.0,47000.0
32641,49.0,21.0,5600.0,2.0,6.0,43000.0
32642,19.0,19.0,2025.0,2.0,6.0,2800.0
32643,31.0,16.0,9620.0,2.0,6.0,39000.0
32644,40.0,21.0,7700.0,2.0,6.0,42000.0
32645,42.0,18.0,9130.0,1.0,1.0,54200.0
32646,36.0,24.0,1005.0,1.0,6.0,172000.0
32647,34.0,24.0,2205.0,2.0,6.0,95000.0
32648,27.0,20.0,9640.0,1.0,7.0,27000.0
32649,52.0,16.0,4120.0,2.0,7.0,7700.0
32650,76.0,19.0,1305.0,1.0,1.0,33500.0
32651,71.0,22.0,2004.0,2.0,1.0,91500.0
32652,36.0,21.0,4700.0,1.0,1.0,81000.0
32653,24.0,19.0,4350.0,2.0,1.0,1200.0
32654,65.0,19.0,5740.0,2.0,1.0,54000.0
32655,32.0,16.0,3602.0,2.0,8.0,23000.0
32656,38.0,9.0,6130.0,1.0,8.0,41600.0
32657,58.0,22.0,1305.0,1.0,1.0,150000.0
32658,54.0,21.0,2600.0,2.0,1.0,15000.0
32659,67.0,22.0,2320.0,1.0,1.0,108800.0
32660,30.0,20.0,3740.0,1.0,1.0,90000.0
32661,30.0,20.0,2545.0,2.0,1.0,20000.0
32662,51.0,22.0,3740.0,2.0,1.0,86000.0
32663,47.0,1.0,9620.0,1.0,2.0,2400.0
32664,22.0,20.0,4150.0,2.0,6.0,3600.0
32665,21.0,20.0,9645.0,1.0,6.0,8500.0
32666,57.0,18.0,9121.0,2.0,1.0,23670.0
32667,55.0,21.0,1021.0,1.0,1.0,100000.0
32668,29.0,18.0,7340.0,1.0,1.0,90000.0
32669,31.0,19.0,2360.0,2.0,1.0,10000.0
32670,42.0,21.0,6115.0,2.0,1.0,12000.0
32671,38.0,21.0,2205.0,1.0,1.0,61000.0
32672,62.0,16.0,540.0,2.0,1.0,45000.0
32673,54.0,20.0,800.0,2.0,1.0,80000.0
32674,62.0,19.0,4220.0,1.0,1.0,54600.0
32675,32.0,18.0,3603.0,2.0,1.0,30300.0
32676,28.0,21.0,5740.0,1.0,1.0,40500.0
32677,52.0,19.0,2025.0,2.0,1.0,33200.0
32678,35.0,21.0,440.0,2.0,1.0,14000.0
32679,39.0,20.0,4840.0,1.0,1.0,60000.0
32680,64.0,16.0,4230.0,2.0,1.0,26000.0
32681,60.0,23.0,3090.0,2.0,1.0,150000.0
32682,66.0,23.0,3090.0,2.0,1.0,435000.0
32683,25.0,16.0,4600.0,2.0,1.0,14500.0
32684,29.0,19.0,4920.0,1.0,1.0,30100.0
32685,26.0,16.0,6442.0,1.0,1.0,40000.0
32686,53.0,19.0,565.0,1.0,1.0,66000.0
32687,52.0,20.0,5000.0,2.0,1.0,4830.0
32688,63.0,22.0,3261.0,2.0,1.0,12000.0
32689,29.0,19.0,9650.0,2.0,6.0,36000.0
32690,65.0,23.0,2100.0,1.0,1.0,450000.0
32691,66.0,20.0,6700.0,1.0,6.0,41600.0
32692,62.0,16.0,9620.0,2.0,6.0,25000.0
32693,48.0,24.0,2012.0,1.0,2.0,85000.0
32694,28.0,19.0,3603.0,1.0,2.0,30000.0
32695,25.0,19.0,3930.0,1.0,2.0,3000.0
32696,71.0,21.0,9645.0,1.0,2.0,18500.0
32697,70.0,21.0,5600.0,1.0,1.0,44000.0
32698,53.0,21.0,1360.0,1.0,1.0,122500.0
32699,54.0,21.0,5240.0,2.0,1.0,24000.0
32700,68.0,19.0,5710.0,2.0,1.0,29700.0
32701,28.0,21.0,2545.0,2.0,1.0,21000.0
32702,29.0,21.0,2310.0,1.0,1.0,40000.0
32703,26.0,16.0,540.0,2.0,1.0,24000.0
32704,26.0,20.0,310.0,1.0,1.0,6000.0
32705,33.0,19.0,440.0,1.0,1.0,72000.0
32706,30.0,20.0,5120.0,2.0,1.0,30000.0
32707,53.0,22.0,735.0,1.0,1.0,72000.0
32708,52.0,21.0,2180.0,2.0,6.0,55000.0
32709,28.0,21.0,3640.0,1.0,8.0,50000.0
32710,33.0,21.0,2600.0,2.0,1.0,23000.0
32711,50.0,21.0,4800.0,2.0,1.0,104000.0
32712,54.0,21.0,4800.0,1.0,1.0,11000.0
32713,36.0,23.0,3090.0,1.0,6.0,280000.0
32714,34.0,22.0,440.0,2.0,6.0,78000.0
32715,44.0,19.0,4600.0,2.0,9.0,31900.0
32716,20.0,16.0,4600.0,2.0,9.0,22500.0
32717,54.0,21.0,850.0,2.0,1.0,1750.0
32718,59.0,16.0,5600.0,2.0,1.0,82000.0
32719,53.0,18.0,5610.0,1.0,1.0,99400.0
32720,35.0,21.0,9410.0,1.0,2.0,40000.0
32721,38.0,21.0,4840.0,2.0,1.0,9000.0
32722,39.0,22.0,9810.0,1.0,1.0,90000.0
32723,38.0,17.0,10.0,1.0,3.0,54500.0
32724,56.0,21.0,1320.0,1.0,1.0,130000.0
32725,38.0,20.0,9600.0,1.0,8.0,15000.0
32726,26.0,16.0,8990.0,1.0,1.0,13700.0
32727,74.0,20.0,4760.0,1.0,1.0,43700.0
32728,71.0,19.0,5120.0,2.0,1.0,90400.0
32729,23.0,19.0,4020.0,1.0,1.0,28000.0
32730,70.0,16.0,6260.0,1.0,1.0,80000.0
32731,39.0,9.0,6050.0,1.0,1.0,45000.0
32732,34.0,21.0,1021.0,1.0,1.0,191800.0
32733,61.0,19.0,5120.0,1.0,1.0,49800.0
32734,60.0,21.0,2330.0,2.0,1.0,57000.0
32735,57.0,19.0,3740.0,1.0,1.0,122500.0
32736,57.0,19.0,3630.0,2.0,1.0,18000.0
32737,50.0,16.0,9365.0,1.0,1.0,27000.0
32738,50.0,19.0,3500.0,2.0,1.0,24000.0
32739,63.0,21.0,5740.0,2.0,1.0,34190.0
32740,61.0,21.0,136.0,2.0,1.0,130000.0
32741,59.0,21.0,9760.0,1.0,1.0,75000.0
32742,49.0,20.0,440.0,1.0,9.0,133800.0
32743,49.0,22.0,1410.0,2.0,9.0,129000.0
32744,19.0,18.0,4220.0,1.0,9.0,2400.0
32745,48.0,19.0,4010.0,2.0,1.0,25000.0
32746,57.0,20.0,110.0,1.0,6.0,75000.0
32747,74.0,21.0,2330.0,2.0,1.0,119300.0
32748,70.0,18.0,2360.0,2.0,1.0,30800.0
32749,67.0,16.0,10.0,1.0,1.0,36000.0
32750,58.0,16.0,5110.0,2.0,1.0,26400.0
32751,79.0,21.0,4020.0,1.0,1.0,33100.0
32752,43.0,22.0,2634.0,2.0,6.0,30000.0
32753,49.0,22.0,2040.0,1.0,6.0,56000.0
32754,58.0,18.0,4220.0,2.0,6.0,76000.0
32755,34.0,16.0,8710.0,2.0,9.0,36000.0
32756,31.0,20.0,9640.0,1.0,9.0,25000.0
32757,34.0,19.0,3603.0,1.0,7.0,21000.0
32758,25.0,21.0,5420.0,1.0,1.0,30000.0
32759,26.0,21.0,5240.0,2.0,6.0,30000.0
32760,35.0,17.0,6220.0,1.0,1.0,20000.0
32761,68.0,18.0,4230.0,2.0,1.0,14200.0
32762,71.0,16.0,4251.0,1.0,1.0,167800.0
32763,33.0,15.0,4251.0,1.0,1.0,48000.0
32764,27.0,19.0,4710.0,2.0,1.0,20000.0
32765,69.0,20.0,5740.0,2.0,1.0,30200.0
32766,32.0,19.0,6260.0,1.0,3.0,45000.0
32767,28.0,18.0,4110.0,1.0,1.0,500.0
32768,54.0,21.0,5860.0,2.0,6.0,50000.0
32769,26.0,16.0,3655.0,1.0,1.0,14500.0
32770,27.0,18.0,4030.0,2.0,1.0,53000.0
32771,45.0,22.0,10.0,1.0,1.0,230000.0
32772,50.0,22.0,440.0,1.0,1.0,105000.0
32773,48.0,21.0,2635.0,2.0,1.0,150000.0
32774,18.0,15.0,4720.0,2.0,1.0,1000.0
32775,35.0,22.0,1006.0,1.0,1.0,121050.0
32776,45.0,21.0,3323.0,1.0,1.0,99000.0
32777,22.0,20.0,4760.0,2.0,1.0,8000.0
32778,25.0,21.0,1021.0,2.0,1.0,200000.0
32779,35.0,17.0,9645.0,1.0,1.0,50000.0
32780,56.0,23.0,3110.0,2.0,1.0,137000.0
32781,31.0,19.0,4055.0,1.0,1.0,6700.0
32782,28.0,19.0,5260.0,2.0,1.0,39900.0
32783,23.0,16.0,6515.0,1.0,1.0,55000.0
32784,55.0,19.0,20.0,1.0,6.0,84000.0
32785,53.0,19.0,5120.0,2.0,6.0,69000.0
32786,18.0,16.0,5260.0,1.0,6.0,2000.0
32787,44.0,22.0,350.0,2.0,1.0,90000.0
32788,50.0,18.0,5860.0,2.0,1.0,59890.0
32789,20.0,16.0,4230.0,2.0,1.0,700.0
32790,23.0,16.0,7200.0,1.0,1.0,13000.0
32791,33.0,18.0,1108.0,1.0,8.0,80000.0
32792,30.0,18.0,5400.0,2.0,1.0,30000.0
32793,50.0,16.0,9130.0,1.0,1.0,45050.0
32794,38.0,18.0,8750.0,2.0,1.0,40400.0
32795,20.0,19.0,2545.0,2.0,1.0,3500.0
32796,64.0,20.0,2633.0,2.0,1.0,34000.0
32797,39.0,19.0,160.0,1.0,1.0,80600.0
32798,53.0,20.0,5000.0,2.0,1.0,55000.0
32799,57.0,17.0,9130.0,1.0,1.0,45000.0
32800,40.0,21.0,4700.0,2.0,1.0,65000.0
32801,73.0,19.0,4220.0,1.0,1.0,65200.0
32802,70.0,16.0,4020.0,2.0,1.0,48500.0
32803,41.0,17.0,4040.0,2.0,1.0,3500.0
32804,57.0,20.0,4700.0,2.0,1.0,60000.0
32805,59.0,21.0,5000.0,1.0,1.0,75000.0
32806,32.0,16.0,4850.0,1.0,1.0,36000.0
32807,36.0,21.0,4220.0,1.0,1.0,33000.0
32808,22.0,11.0,9600.0,1.0,8.0,20000.0
32809,35.0,17.0,9640.0,2.0,8.0,24000.0
32810,54.0,12.0,9610.0,1.0,8.0,26000.0
32811,25.0,16.0,4040.0,2.0,1.0,25000.0
32812,26.0,20.0,6260.0,1.0,1.0,78400.0
32813,39.0,16.0,4130.0,1.0,1.0,12200.0
32814,53.0,20.0,8990.0,1.0,1.0,35000.0
32815,83.0,23.0,2100.0,1.0,1.0,39000.0
32816,45.0,22.0,20.0,2.0,1.0,110000.0
32817,45.0,24.0,1825.0,1.0,9.0,150000.0
32818,36.0,20.0,3870.0,1.0,1.0,80000.0
32819,36.0,22.0,2014.0,2.0,6.0,87500.0
32820,37.0,20.0,6410.0,2.0,1.0,24200.0
